chunk_id,book_title,chapter_title,section_title,page_start,page_end,chunk_title,topic_type,cleaned_text,keywords,citation_anchor
M_LMBLX_V3_0371,林木病理学（第3版）,林木病害的病原,2.4.1 菟丝子属,68,68,通过深耕减少初侵染源及应用炭疽病菌制剂“鲁保1号”的防治策略,control_method,菟丝子的防治：一是减少侵染来源，冬季深耕，使菟丝子种子不能发芽。春末夏初发现菟丝子立即清除；二是应用“鲁保1号”生物制剂，“鲁保1号”是一种寄生在菟丝子上的炭疽病菌的生物制剂，在阴天使用。,菟丝子防治; 减少侵染来源; 冬季深耕; 鲁保1号; 生物制剂; 炭疽病菌,林木病理学（第3版）-林木病害的病原-2.4.1 菟丝子属-68-68
M_LMBLX_V3_0372,林木病理学（第3版）,林木病害的病原,2.4.2 列当属,68,68,列当的根部全寄生属性及我国新疆/东北地区的典型危害种（大麻列当等）,pathogen,列当是一类在草本（或木本）植物根部营全寄生生活的列当科植物的总称，通常指列当属（Orobanche）植物。列当科植物主要分布在高纬度地区，可作药材。在我国，主要分布于新疆和东北地区，常见有4个种：向日葵列当和在吉林发现的白城列当，属于花茎不分枝的类型；还有大麻列当和埃及列当在我国危害最严重，主要分布在新疆，寄主以瓜类、豆类、马铃薯、番茄、烟草、花生、向日葵、辣椒为主。列当属植物的种子随寄主种子传播很远，一旦传入很难根除。,列当属; Orobanche; 根部全寄生; 新疆; 东北; 向日葵列当; 大麻列当,林木病理学（第3版）-林木病害的病原-2.4.2 列当属-68-68
M_LMBLX_V3_0373,林木病理学（第3版）,林木病害的病原,2.4.2 列当属,68,68,列当无叶绿素/根的退化形态特征、吸器机制及种子的超强存活力,pathogen,列当是一年生根部寄生植物，没有叶绿素也没有真正的根，而是以在寄主根上形成的吸器吸取寄主水分和营养物质，并向上形成直立的茎。茎高30~40 cm，单生或分枝，呈黄褐至紫褐色，茎上螺旋式排列着退化呈鳞片状的叶片，色泽与茎相似。种子极小，扁圆，褐色，成熟散出后极易随风传播，在不适于萌发的条件下可保持存活数年。种子也可因雨水、生产活动等混入植物种子进行多种途径传播。,根部寄生; 无叶绿素; 吸器; 直立茎; 鳞片状叶; 种子极小; 随风传播; 存活数年,林木病理学（第3版）-林木病害的病原-2.4.2 列当属-68-68
M_LMBLX_V3_0374,林木病理学（第3版）,林木病害的病原,2.4.2 列当属,68,68,列当的检疫防范、非寄主轮作及开花前铲除嫩茎的防治策略,control_method,列当的主要防治措施有：严格种子检疫，实行与非寄主轮作，重发区要铲除开花前的嫩茎，培育抗病品种，化学防治等。,列当防治; 种子检疫; 非寄主轮作; 铲除嫩茎,林木病理学（第3版）-林木病害的病原-2.4.2 列当属-68-68
M_LMBLX_V3_0375,林木病理学（第3版）,林木病害的病原,2.4.3 桑寄生属和槲寄生属,69,69,桑寄生属的枝梢半寄生属性、雌雄同花及假根直达导管的寄生连结机制,pathogen,桑寄生属（Loranthus）和槲寄生属（Viscum）是在木本植物枝梢上营半寄生生活的寄生性种子植物，属桑寄生科。该科植物多数种是具有叶片和叶绿素的半寄生植物，仅少数种无叶绿素。寄主包括松杉类裸子植物及桑、樟、栗、杨等被子植物。桑寄生的茎呈褐色，圆筒状，叶对生舌状。雌雄同花，浆果球形或卵形，内果皮有一层胶质保护种子。传播到树皮上的种子吸水萌发并产生吸盘，吸盘下生根侵入树皮，并深入扩展形成假根和次生吸根直达寄主的木质部，与寄主导管相通，建立起吸取水分和无机盐的寄生关系。萌发的胚芽发育成枝叶，最终通过不定芽在树枝上发展成丛生状灌木丛。,桑寄生科; 半寄生; 桑寄生属; Loranthus; 枝梢; 雌雄同花; 吸盘; 假根; 次生吸根; 木质部导管,林木病理学（第3版）-林木病害的病原-2.4.3 桑寄生属和槲寄生属-69-69
M_LMBLX_V3_0376,林木病理学（第3版）,林木病害的病原,2.4.3 桑寄生属和槲寄生属,69,69,桑寄生导致林木寄生处肿胀、木质部纹理紊乱及空心的危害特征,symptom,被桑寄生危害后，林木一般表现为提前落叶，第二年出叶迟，影响树木长势，且被寄生处肿胀，木质部分纹理紊乱，出现裂缝或空心，严重时枝条枯死或整株死亡。,桑寄生危害; 提前落叶; 寄生处肿胀; 纹理紊乱; 裂缝空心; 枝条枯死,林木病理学（第3版）-林木病害的病原-2.4.3 桑寄生属和槲寄生属-69-69
M_LMBLX_V3_0377,林木病理学（第3版）,林木病害的病原,2.4.3 桑寄生属和槲寄生属,69,69,槲寄生属叉状分枝、雌雄异花形态及导致木质部辐射状割裂的危害特征,pathogen,槲寄生（Viscum）是槲、梨、榆和桦等阔叶树上营半寄生的高等植物，世界各地均有分布，尤以温带为多，南方树木受害较重。槲寄生具有革质对生叶片，有的叶退化，小茎作叉状分枝，花极小，雌雄异花。其侵染传播和寄生特点与桑寄生相同。浆果内含1粒种子，冬季成熟，初为乳白色后为红色。树木被害后，枝干上形成高0.5~1 m的槲寄生灌丛，着生处略肿大，冬季落叶后更明显。受害枝干的木质部呈辐射状割裂，失去利用价值，被害树木生长受阻，但病树通常可存活多年而不死亡。,槲寄生属; Viscum; 叉状分枝; 雌雄异花; 阔叶树半寄生; 辐射状割裂; 存活多年,林木病理学（第3版）-林木病害的病原-2.4.3 桑寄生属和槲寄生属-69-69
M_LMBLX_V3_0378,林木病理学（第3版）,林木病害的病原,2.4.3 桑寄生属和槲寄生属,69,70,利用种子表面黏结物质实现鸟类传播的机制及砍除被害枝条的防治法,occurrence_rule,桑寄生和槲寄生种子由鸟类传播。果实成熟后鲜艳的颜色招引鸟类取食。但种子不能消化，被吐出或随粪便排出。由于种子上有一层吸水性很强的黏结物质，使种子黏附在树皮上。条件适宜时，种子萌发产生胚根，胚根与寄主接触后产生吸盘固定在枝条上。防治的唯一方法是在冬季果实成熟前砍除被害枝条。,鸟类传播; 黏结物质; 吸附树皮; 产生胚根; 吸盘固定; 防治方法; 冬季砍除枝条,林木病理学（第3版）-林木病害的病原-2.4.3 桑寄生属和槲寄生属-69-70
M_LMBLX_V3_0379,林木病理学（第3版）,林木病害的病原,2.5 林木病原线虫,70,70,线虫的动物学分类（线虫纲）、营寄生生活特征及其作为病原物的学科归属,definition,线虫又称蠕虫，属线形动物门的线虫纲（Nematoda）。线虫的数量很多，在动物中仅次于昆虫。大多数种类可独立生活在土壤中或水中，以各种有机物为食。其中很多能寄生在人、动物和植物体内，引起病害。危害植物的称为植物病原线虫或植物寄生线虫，或简称植物线虫。植物受线虫危害后所表现的症状，与一般的植物病害症状相似，因此常被称为线虫病。习惯上都把寄生线虫作为病原物来研究，所以它是植物病理学内容的一部分。,线虫; 蠕虫; 线形动物门; 线虫纲; Nematoda; 独立生活; 寄生; 植物病原线虫; 线虫病,林木病理学（第3版）-林木病害的病原-2.5 林木病原线虫-70-70
M_LMBLX_V3_0380,林木病理学（第3版）,林木病害的病原,2.5.1 形态和结构,70,70,线虫的体形（雌雄异体/梨形）及由角质层、下皮层、肌肉层组成的体壁,pathogen,线虫体形细长如线，表面光滑，呈透明或半透明的管状，头尾稍尖，长0.3~4 mm，宽0.015~0.035 mm。雌雄异体，少数种类雌虫呈梨形或柠檬形，仅头部稍尖。体壁从外到内由角质层、下皮层和肌肉层组成，其内消化系统和生殖系统明显。,线虫形态; 雌雄异体; 梨形雌虫; 透明管状; 体壁结构; 角质层; 下皮层; 肌肉层,林木病理学（第3版）-林木病害的病原-2.5.1 形态和结构-70-70
M_LMBLX_V3_0381,林木病理学（第3版）,林木病害的病原,2.5.1 形态和结构,70,70,线虫用于穿刺取食的针管状“口针”及中食道球等消化系统解剖结构,pathogen,消化系统最前端即口腔，细长的口腔中有一针管状口针，是穿刺植物表皮而取食的器官；口针之后为膨大成球形的中食道球，其后附有唾液腺。食道下接肠、直肠直到肛门。,线虫消化系统; 口腔; 口针; 穿刺取食; 中食道球; 唾液腺; 肠; 肛门,林木病理学（第3版）-林木病害的病原-2.5.1 形态和结构-70-70
M_LMBLX_V3_0382,林木病理学（第3版）,林木病害的病原,2.5.1 形态和结构,70,70,线虫高度发达的生殖系统及雌雄交配器官（阴门、交合刺、泄殖腔）的区别,pathogen,生殖系统在成虫体内十分发达，占体腔的大部。雌虫具1~2个卵巢，通过输卵管、子宫而到阴门。雄虫具1~2个精巢，经输精管达于体末的泄殖腔，在该体壁上生出一对交合刺。雄虫的生殖孔和肛门是同一开口。,线虫生殖系统; 卵巢; 阴门; 精巢; 泄殖腔; 交合刺; 雌雄生殖孔差异,林木病理学（第3版）-林木病害的病原-2.5.1 形态和结构-70-70
M_LMBLX_V3_0383,林木病理学（第3版）,林木病害的病原,2.5.2 线虫生活史,70,71,线虫的卵、幼虫、成虫三阶段及幼虫蜕皮与4个龄期（垫刃目2龄侵染特征）,pathogen,植物线虫生活史中具有卵、幼虫和成虫3种虫态。线虫由卵孵化出幼虫，幼虫发育为成虫，两性交配后产卵，完成一个发育循环，即线虫的生活史。线虫的生活史很简单，卵孵化出来的幼虫形态与成虫大致相似，所不同的是生殖系统尚未发育或未充分发育。幼虫发育到一定阶段就蜕皮一次，蜕去原来的角质膜而形成新的角质膜，蜕化后的幼虫大于原来的幼虫。每蜕化一次，线虫就增加一个龄期。线虫的幼虫一般有4个龄期。垫刃目线虫的第一龄幼虫是在卵内发育的，所以从卵内孵化出来的幼虫已是第二龄幼虫（开始侵染寄主，也称侵染性幼虫）。,线虫生活史; 卵; 幼虫; 成虫; 蜕皮; 角质膜; 龄期; 垫刃目; 第二龄幼虫; 侵染性幼虫,林木病理学（第3版）-林木病害的病原-2.5.2 线虫生活史-70-71
M_LMBLX_V3_0384,林木病理学（第3版）,林木病害的病原,2.5.2 线虫生活史,71,71,线虫成虫的生殖特征（两性交配/孤雌生殖）与3~4周的短世代周期,pathogen,经过最后一次的蜕化形成成虫，这时雌虫和雄虫在形态上已明显不同，生殖系统已充分发育，性器官容易观察。有些线虫的成熟雌虫的虫体膨大。有的线虫在发育过程中，雌虫和雄虫的幼虫在形态上已经有一定的差异。雌虫经过交配后产卵，雄虫交配后随后即死亡。有些线虫的雄虫很少，或很难找到它们的雄虫。有些线虫的雌虫不经交配也能产卵繁殖（孤雌生殖）。因此，在线虫的生活史中，一些线虫的雄虫是起作用的，有的似乎不起作用或作用还不清楚。在环境条件适宜的情况下，线虫完成一个世代一般只需要3~4周，如温度低或其他条件不合适，则所需时间要长一些。线虫在一个生长季节里大都可以发生若干代，发生的代数因线虫种类、环境条件和危害方式而不同。,线虫成虫; 雌雄形态不同; 孤雌生殖; 雄虫死亡; 世代周期; 发生代数,林木病理学（第3版）-林木病害的病原-2.5.2 线虫生活史-71-71
M_LMBLX_V3_0385,林木病理学（第3版）,林木病害的病原,2.5.3 侵染和危害,71,71,植物病原线虫的外寄生特征及造成的根部/地上部症状,symptom,线虫在植物上的寄生分内寄生和外寄生2种方式。外寄生现象发现较晚，20世纪50年代才被人们觉察。外寄生线虫以口针刺入寄主的根，除头部外，大部躯体留在根外，引起根上发生病斑，根尖干死，有时还造成根系过度分支。此外，还会招来次生腐生菌，造成更严重的根腐；地上部则无特征性病状，仅表现缺水、缺肥状，叶片发黄，生长衰弱，干旱时易萎蔫，产量大为降低，有时也造成死苗。,外寄生; 口针; 躯体在根外; 根尖干死; 根系过度分支; 次生腐生菌; 缺水缺肥,林木病理学（第3版）-林木病害的病原-2.5.3 侵染和危害-71-71
M_LMBLX_V3_0386,林木病理学（第3版）,林木病害的病原,2.5.3 侵染和危害,71,71,植物病原线虫的内寄生特征及其引起的系统或局部侵染症状,symptom,内寄生线虫的寄生部位因线虫种类而异，有时从幼苗基部侵入进行系统侵染，最后蔓延到种子内部危害籽粒；有的从幼苗侵入达到生长点外，最后造成顶叶干尖和籽粒不实；有的只局部侵染，侵入叶片造成叶斑；还有许多线虫只危害地下部，造成根腐或根结或块根块茎腐烂等。,内寄生; 系统侵染; 局部侵染; 顶叶干尖; 叶斑; 根结; 根腐,林木病理学（第3版）-林木病害的病原-2.5.3 侵染和危害-71-71
M_LMBLX_V3_0387,林木病理学（第3版）,林木病害的病原,2.5.3 侵染和危害,71,71,线虫传播病毒及协同其他病原菌侵染的间接危害机制,pathogen,线虫除本身危害寄主外，还可能传播病毒，或造成伤口为其他病原菌的侵入打开通道，或削弱寄主抗性而导致其他病原菌危害。,间接危害; 传播病毒; 制造伤口; 协同侵染; 削弱寄主抗性,林木病理学（第3版）-林木病害的病原-2.5.3 侵染和危害-71-71
M_LMBLX_V3_0388,林木病理学（第3版）,林木病害的病原,2.5.3.1 植物病原线虫的寄生性,71,71,植物病原线虫的专性寄生属性及利用口针分泌酶类吸取营养的摄食机制,pathogen,植物病原线虫都是专性寄生的，少数寄生在高等植物上的线虫也能寄生真菌，可以在真菌上培养。但到目前为止，植物病原线虫尚不能在人工培养基上很好地生长和发育。植物病原线虫都具有口针，这是穿刺寄主细胞和组织的结构，线虫同时也利用口针向植物体内分泌唾液及酶类，再从寄主细胞内吸收液态的养分。,专性寄生; 寄生真菌; 人工培养基; 口针; 穿刺; 分泌唾液及酶类; 吸收液态养分,林木病理学（第3版）-林木病害的病原-2.5.3.1 植物病原线虫的寄生性-71-71
M_LMBLX_V3_0389,林木病理学（第3版）,林木病害的病原,2.5.3.1 植物病原线虫的寄生性,71,71,外寄生（类似蚜虫）与内寄生的区别及其在发育过程中的动态改变现象,pathogen,线虫的寄生方式有外寄生和内寄生，外寄生线虫的虫体大部分留在植物体外，仅以头部穿刺到寄主的细胞和组织内吸食，类似蚜虫的吸食方式；内寄生线虫的虫体进入组织内吸食，有的固定在一处寄生，但多数在寄生过程中是移动的。有的线虫在发育过程中其寄生方式可以改变，有些外寄生的线虫，到一定时期可进入组织内寄生；即使是典型的内寄生线虫，在幼虫整个虫体进入植物组织之前，也有一段时间是外寄生的。,寄生方式; 外寄生; 头部穿刺; 内寄生; 移动; 寄生方式改变,林木病理学（第3版）-林木病害的病原-2.5.3.1 植物病原线虫的寄生性-71-71
M_LMBLX_V3_0390,林木病理学（第3版）,林木病害的病原,2.5.3.1 植物病原线虫的寄生性,71,71,多数线虫存活于土壤导致根部易感及地上部全器官可被寄生的特征,occurrence_rule,线虫可以寄生在植物的各个部位。由于多数线虫存活在土壤中，因此，植物的根和地下茎、鳞茎和块茎等最容易受侵染。植物地上的茎、叶、芽、花、穗等部位，都可以被各种不同种类的线虫寄生。,寄生部位; 土壤存活; 根部侵染; 地下茎; 鳞茎; 块茎; 地上部位寄生,林木病理学（第3版）-林木病害的病原-2.5.3.1 植物病原线虫的寄生性-71-71
M_LMBLX_V3_0391,林木病理学（第3版）,林木病害的病原,2.5.3.2 植物病原线虫的致病性,71,72,线虫食道腺分泌物引发巨型细胞/合胞体及细胞溶解的生理机制及宏观症状,pathogen,有很多线虫对植物有致病性，有的能造成毁灭性损失。线虫的穿刺吸食和在组织内造成的创伤，对植物有一定的影响，但线虫对植物破坏作用最大的是食道腺的分泌物。食道腺的分泌物，除去有助于口针穿刺细胞壁和消化细胞内含物便于吸取外，大致还可能有以下这些影响：①刺激寄主细胞增大，导致形成巨型细胞或合胞体（syncytium）；②刺激细胞分裂，形成瘤肿或根部过度分枝等畸形症状；③抑制根茎顶端分生组织细胞的分裂；④溶解中胶层使细胞离析；⑤溶解细胞壁和破坏细胞。由于上述影响，植物受害后表现各种病害症状：地上部有顶芽花芽坏死、叶瘿或种瘿等；根部有停止生长、形成瘤肿、坏死腐烂等。根部受害会引起地上部矮小、早衰，严重时枯死。,致病性; 食道腺分泌物; 巨型细胞; 合胞体; syncytium; 瘤肿; 中胶层溶解; 叶瘿,林木病理学（第3版）-林木病害的病原-2.5.3.2 植物病原线虫的致病性-71-72
M_LMBLX_V3_0392,林木病理学（第3版）,林木病害的病原,2.5.3.2 植物病原线虫的致病性,72,72,利用口针、食道及尾部特征区分致病性线虫与土壤腐生性线虫的诊断依据,diagnosis,值得指出，由于土壤中存在有大量的腐生性线虫，因此在植物根部以及植物地下部或地上部坏死的组织内外看到的线虫，不一定是致病性的线虫，要注意区分寄生性线虫和腐生性线虫。腐生性线虫的特征主要是：口腔内没有口针，食道多为双胃型或小杆型，尾部细长如丝状，在水中非常活跃。,腐生性线虫; 寄生性线虫区分; 无口针; 双胃型食道; 尾部丝状,林木病理学（第3版）-林木病害的病原-2.5.3.2 植物病原线虫的致病性-72-72
M_LMBLX_V3_0393,林木病理学（第3版）,林木病害的病原,2.5.3.2 植物病原线虫的致病性,72,72,线虫作为植物病毒介体及协同真菌/细菌造成更严重病害的间接危害机制,pathogen,线虫除去本身引起病害外，与其他病原物的侵染和危害也有一定的关系。土壤中存在着许多其他病原物，根部受到线虫侵染后，容易遭受其他病原物和真菌的侵染，从而加重病害的发生。更为重要的是有些土壤中的寄生性线虫是传染许多植物病毒的介体，它们可传播病毒或为其他病原物侵染创造了侵入的伤口，从而引起更为严重的病害发生。这种间接的危害常常超过这些线虫本身对植物所造成的损害。,间接危害; 复合侵染; 病毒介体; 创造伤口; 加重病害,林木病理学（第3版）-林木病害的病原-2.5.3.2 植物病原线虫的致病性-72-72
M_LMBLX_V3_0394,林木病理学（第3版）,林木病害的病原,2.5.3.2 植物病原线虫的致病性,72,72,粒线虫等5大主要属及林木上最关键的松材线虫与根结线虫危害特征,summary,寄生于植物的线虫已知有数百种，主要包括粒线虫属（Anguina）、滑刃线虫属（Aphelenchoides）、茎线虫属（Ditylenchus）、异皮线虫属（Heterodera）和根结线虫属（Meloidogyne）等。已知的林木线虫病害种类不多。最重要的是松材线虫（Bursaphelenchus xylophilus）引起松树大量枯死。根结线虫在我国南方苗圃中比较普遍，危害苗木根系，引起根皮及中柱细胞不正常生长，形成大小不等的瘿瘤。被害植株生长不良，受害严重的也会引起全株枯死。,粒线虫属; 滑刃线虫属; 茎线虫属; 松材线虫; Bursaphelenchus xylophilus; 根结线虫; 瘿瘤,林木病理学（第3版）-林木病害的病原-2.5.3.2 植物病原线虫的致病性-72-72
M_LMBLX_V3_0395,林木病理学（第3版）,林木病害的病原,2.5.3.3 植物线虫的分离,72,72,植物线虫的分离取材部位及利用活体游离特性的贝尔曼漏斗法步骤,diagnosis,植物寄生线虫通常是从它们感染植株的根部或者周围的土壤中分离的。少数几种侵害植物地上部分的线虫是从它们侵染的植物部分分离的。常用的方法是贝尔曼漏斗法或过筛法。贝尔曼漏斗法分离线虫：用一个直径12~15 cm的玻璃漏斗，下端接一段橡皮管，并用止水夹将水管夹住。将要分离的植物材料切成薄片，或用粉碎机等将植物材料破碎，将样本包在多层纱布里放在玻璃漏斗中，或是直接放在垫有棉巾纸的漏斗中，向漏斗中加水淹没植物材料，6~8 h后，从下端橡皮管中放出5~8 mL水，便可回收植物体内90%以上的活线虫。,线虫分离; 贝尔曼漏斗法; 感染植株根部; 根际土壤; 活线虫回收,林木病理学（第3版）-林木病害的病原-2.5.3.3 植物线虫的分离-72-72
M_LMBLX_V3_0396,林木病理学（第3版）,林木病害的病原,2.5.3.3 植物线虫的分离,72,72,采用20目、60目至200目分级滤网物理截留土壤线虫的过筛法步骤,diagnosis,过筛法分离线虫：将300 cm³的土壤样本，与2000 mL水混合，摇匀后静止30 s，将浮在上面的液样倒过一个20目的筛子（1英寸的直线距离上，直线排列有20个筛孔，1英寸=2.54 cm），筛除大的残渣而让线虫通过。然后分别用60目和200目的筛子过滤，将筛子上面的线虫和残渣用水冲洗下来，放到一浅盘中就可直接检查和进一步分离。,过筛法; 线虫分离; 土壤样本; 20目筛子; 60目筛子; 200目筛子; 物理截留,林木病理学（第3版）-林木病害的病原-2.5.3.3 植物线虫的分离-72-72
M_LMBLX_V3_0397,林木病理学（第3版）,林木病害的病原,2.5.3.4 线虫的分类,72,73,植物寄生线虫的垫刃目归属及侧尾腺/会阴花纹/交合伞等形态学鉴定标准,definition,所有的植物寄生线虫都属于线形动物门线虫纲，且大多属于侧尾腺亚纲的垫刃目。其分类的主要依据是有无侧尾腺口，阴门周围有无特殊的会阴花纹及花纹的形态，雄虫有无交合伞及交合伞的长短形状，有无交合刺等。,线虫分类; 垫刃目; 侧尾腺亚纲; 侧尾腺口; 会阴花纹; 交合伞; 交合刺,林木病理学（第3版）-林木病害的病原-2.5.3.4 线虫的分类-72-73
M_LMBLX_V3_0398,林木病理学（第3版）,林木病害的病原,2.5.3.4 线虫的分类,73,73,根结线虫属（Meloidogyne）雌雄异形、洋梨形雌虫及会阴花纹特征,pathogen,雌雄成虫异形，雌虫呈洋梨形，内寄生或半寄生虫体多在瘤状结节中，双卵巢，阴门周围有特殊会阴花纹，卵大多排出体外，集中在尾部胶质的卵囊中。雄虫蠕虫状，尾端钝圆，无交合伞，有交合刺。,根结线虫属; Meloidogyne; 雌雄异形; 洋梨形; 瘤状结节; 会阴花纹; 胶质卵囊; 无交合伞,林木病理学（第3版）-林木病害的病原-2.5.3.4 线虫的分类-73-73
M_LMBLX_V3_0399,林木病理学（第3版）,林木病害的病原,2.5.3.4 线虫的分类,73,73,茎线虫属（Ditylenchus）纤细蠕虫形态与导致组织腐烂变形的危害特征,pathogen,两性成虫都为纤细蠕虫形，头尾弯曲度大，雌虫卵巢单列直伸，雄虫成虫交合伞不包到尾尖。寄生在植物的茎、芽和地下球根，引起组织的腐烂和变形扭曲。,茎线虫属; Ditylenchus; 纤细蠕虫形; 卵巢单列; 交合伞不包尾尖; 组织腐烂; 变形扭曲,林木病理学（第3版）-林木病害的病原-2.5.3.4 线虫的分类-73-73
M_LMBLX_V3_0400,林木病理学（第3版）,林木病害的病原,2.5.3.4 线虫的分类,73,73,伞滑刃线虫属（Bursaphelenchus）阴门盖/弓形交合刺特征及松材线虫代表,pathogen,雌虫卵巢前伸，卵母细胞通常单行排列。后阴子宫囊长，延伸到阴肛距3/4处。上阴唇长，向下覆盖，形成阴门垂体（或阴门盖）。尾近圆柱形，尾端钝圆，或有短的尾尖突。雄虫尾尖，侧面观似爪状。精巢前伸。交合刺大，呈很独特的弓形，成对，不联合，基部有一大而尖的喙，交合刺末端有一几丁质凸出物。该属中经济上最重要的是松材线虫。,伞滑刃线虫属; Bursaphelenchus; 后阴子宫囊; 阴门垂体; 阴门盖; 爪状尾尖; 弓形交合刺; 松材线虫,林木病理学（第3版）-林木病害的病原-2.5.3.4 线虫的分类-73-73
M_LMBLX_V3_0401,林木病理学（第3版）,林木病害的病原,2.5.3.5 线虫的防治,73,73,实施植物检疫以防止水稻茎线虫及松材线虫等危险性线虫传播蔓延,control_method,有些重要的线虫病在我国尚未发现，如水稻茎线虫。有些在我国局部地区发生，如松材线虫。应采取检疫措施，防止这些线虫的传播蔓延。,线虫防治; 植物检疫; 传播蔓延; 局部地区发生; 松材线虫; 水稻茎线虫,林木病理学（第3版）-林木病害的病原-2.5.3.5 线虫的防治-73-73
M_LMBLX_V3_0402,林木病理学（第3版）,林木病害的病原,2.5.3.5 线虫的防治,73,73,利用专性寄生特点进行非寄主轮作及猪屎豆间作（诱捕）的防治机制,control_method,植物寄生线虫都是专性寄生的，它们的卵和幼虫在土壤中存活的时间有限。用非寄主植物进行轮作，可以达到防治的目的。在美国，人们发现用猪屎豆与黄瓜、桃等间作，能降低黄瓜和桃线虫病的发生，这是因为根结线虫虽然也能侵染猪屎豆，但在猪屎豆的根中不能发育成熟或不能产卵。,线虫防治; 轮作; 间作; 专性寄生; 非寄主植物; 猪屎豆; 发育成熟; 不能产卵,林木病理学（第3版）-林木病害的病原-2.5.3.5 线虫的防治-73-73
M_LMBLX_V3_0403,林木病理学（第3版）,林木病害的病原,2.5.3.5 线虫的防治,73,73,杀灭越冬线虫的温水浸种参数（50℃/30min）及土壤热力消毒参数（82℃/30min）,control_method,有些线虫是在种子或苗木中越冬，并由种苗传播。因此，可以用温水浸种（43~53 ℃处理，时间从几分钟到30 min），以热力杀死线虫（50 ℃处理30 min，可杀死大多数线虫；82 ℃处理30 min则称为土壤消毒）。,线虫防治; 种苗处理; 越冬; 种苗传播; 温水浸种; 热力杀死线虫; 50℃处理; 土壤消毒; 82℃处理,林木病理学（第3版）-林木病害的病原-2.5.3.5 线虫的防治-73-73
M_LMBLX_V3_0404,林木病理学（第3版）,林木病害的病原,2.5.3.5 线虫的防治,73,73,防治植物线虫的传统土壤熏蒸药剂（氯化苦、溴甲烷及D-D混合剂）,control_method,土壤处理是防治植物线虫病的传统方法，使用药剂有氯化苦、溴甲烷等。现在多使用D-D混合剂，主成分是二氯代丙烯和二氯代丙烷，每公顷用药量约为225 kg。,线虫防治; 土壤处理; 传统方法; 化学药剂; 氯化苦; 溴甲烷; D-D混合剂; 二氯代丙烯; 二氯代丙烷,林木病理学（第3版）-林木病害的病原-2.5.3.5 线虫的防治-73-73
M_LMBLX_V3_0405,林木病理学（第3版）,林木病害的病原,2.6.1 螨类,73,73,螨类的蛛形纲归属及其引发阔叶树“毛毡病”、褪绿卷曲的典型症状,symptom,寄生于林木的主要是四足螨类，引起多种阔叶树叶部的毛毡病。受害叶片上出现绒毛状隆起的病斑，严重时，可使叶片卷曲。螨是属于蛛形纲的一类微小型节肢动物。种类很多，其中危害林木及果树的也为数不少。以成、若螨在寄主的叶、芽、嫩茎、花及幼果上吸食危害，初期常使被害处显现褪绿微小斑点，后变为褐色或红褐色斑块或叶面卷曲，严重时造成叶、花、果脱落，影响十分严重。这类害虫肉眼不易发现，繁衍快、种群密度大，且除治不易。,螨类; 蛛形纲; 节肢动物; 四足螨类; 毛毡病; 褪绿斑点; 叶面卷曲,林木病理学（第3版）-林木病害的病原-2.6.1 螨类-73-73
M_LMBLX_V3_0406,林木病理学（第3版）,林木病害的病原,2.6.1 螨类,73,74,农林常见的7种重要螨类（普通叶螨、山楂叶螨等）及其危害对象,pathogen,对螨类而言，除一些十分重要的种类以外，有关的研究仍较薄弱。已知如普通叶螨（Tetranychus urticae），通称棉红叶螨、二点红蜘蛛等，危害农、林作物达200余种，可大幅减少光合作用。山楂叶螨（Tetranychus viennensis）分布也很广，危害多种果树及阔叶树，受害较重的果树，一般减产30%~35%。榆全爪螨（Panonychus ulmi）广泛分布于我国北部及西北地区。针叶小爪螨（Oligonychus ununguis）在湖南、安徽等地危害杉木，严重时整株死亡。杉无毛瘿螨（Asetacus cunninghamiae）在广西也危害杉木。六点始叶螨（Eotetranychus sexmaculatus）通称油桐红蜘蛛，影响桐果出油率。栗小爪螨（Oligonychus sp.）危害栗叶，也是常见的重要害螨。,普通叶螨; 山楂叶螨; 榆全爪螨; 针叶小爪螨; 杉无毛瘿螨; 六点始叶螨; 栗小爪螨,林木病理学（第3版）-林木病害的病原-2.6.1 螨类-73-74
M_LMBLX_V3_0407,林木病理学（第3版）,林木病害的病原,2.6.1 螨类,74,74,螨类高世代繁殖特性及“适度干旱有利、湿度大/过分干燥不利”的发生规律,occurrence_rule,螨的生活史及习性：螨一般世代多、繁殖快，如山楂叶螨在辽宁兴城1年3~6代，在河南可繁殖12~13代；针叶小爪螨在湖南桃源1年可达20~22代。因此气候条件适宜时极易猖獗成灾，一般情况下干旱有利其繁殖，但过分干燥时，由于寄主叶组织缺水，对其生长发育产生不利影响。此外，雨水多、湿度大，对其也会产生不利影响。,螨类生活史; 世代多; 繁殖快; 干旱有利繁殖; 湿度大不利; 过分干燥不利,林木病理学（第3版）-林木病害的病原-2.6.1 螨类-74-74
