chunk_id,book_title,chapter_title,section_title,page_start,page_end,chunk_title,topic_type,cleaned_text,keywords,citation_anchor
M_YLSMZPX_V1_0137,园林树木栽培学,1 园林树木的生长发育规律,1.3.4.2 花芽分化的类型,42,43,花芽分化类型的内容,summary,花芽分化开始时期和延续时间的长短以及对环境条件的要求，因树种与品种、地区、年龄等的不同而不同。根据不同树种花芽分化的特点，花芽分化的类型可以分为以下四种。夏秋分化型。绝大多数早春和春夏之间开花的观花树木，它们都是于前一年夏秋（6—8月）间开始分化花芽，并延迟至9—10月间，完成花器官分化的主要部分。如海棠、榆叶梅、樱花、迎春、连翘、玉兰、紫藤、泡桐、丁香、牡丹等，以及常绿树种中的枇杷、杨梅、杜鹃等。但也有些树种，如板栗、柿子分化较晚，在秋天只能形成花原始体，需要延续更长的时间才能完成花器分化。冬春分化型。原产暖地的某些树种，一般秋梢停止生长后，至第二年春季萌芽前，即于当年11月一次年4月间，花芽逐渐分化与形成，如龙眼、荔枝等。柑橘类的橘、柑、柚等一般从12月至次年春天分化花芽，其分化时间较短，并连续进行。此类型中，有些延迟到年初才开始分化，而在冬季较寒冷的地区，如浙江、贵州等地有提前分化的趋势。当年分化型。许多夏秋开花的树木都是在当年新梢上形成花芽并开花，不需要经过低温，如木槿、槐树、紫薇、珍珠梅、荆条等。多次分化型。在一年中能多次抽梢，每抽一次梢就分化一次花芽并开花的树木，如月季、四季橘、四季桂等。此类树木中，春季第一次开花的花芽有些可能是去年形成的，各次分化交错发生，没有明显停止期。此外还有不定期分化型，主要为原产热带的乔木性草本植物，如香蕉、番木瓜等。,花芽分化类型；夏秋分化型；冬春分化型；当年分化型；多次分化型,园林树木栽培学-1 园林树木的生长发育规律-1.3.4.2 花芽分化的类型-42-43
M_YLSMZPX_V1_0138,园林树木栽培学,1 园林树木的生长发育规律,1.3.4.3 影响树木花芽分化的因素,43,46,影响花芽分化的内因,summary,花芽分化受树木本身遗传特性、生理活动及各个器官之间关系的影响，各种因素都有可能抑制花芽分化。花芽分化的基本内在条件包括：生长点细胞必须处于分裂又不过旺的状态。形成顶花芽的新梢必须处于停止加长生长或处于缓慢生长状态，才能进入花芽的生理分化状态；而形成腋花芽的枝条必须处于缓慢生长状态，即在生理分化状态下生长点细胞不仅进行一系列的生理生化变化，还必须进行活跃的细胞分裂才能形成结构上完全不同的新的细胞组织，即花原基。正在进行旺盛生长的新梢或已进入休眠的芽是不能进行花芽分化的。营养物质的供应是花芽形成的物质基础。由简单的叶芽转变为复杂的花芽，要有比形成叶芽更丰富的结构物质，以及在花芽形态生成中所需要的能源、能量贮藏和转化物质。对此，近百年来不同学者提出了以下几种学说：碳氮比学说，认为细胞中氮的含量占优势、促进生长，碳水化合物稍占优势时有利于花芽分化；细胞液浓度学说，认为细胞分生组织进行分裂的同时，细胞液的浓度增高，才能形成花芽；氮代谢方向学说，认为氮的代谢转向蛋白质合成时，才能形成花芽；成花激素学说，认为叶中制造某种成花物质，输送到芽中使花芽分化。究竟是什么成花物质，至今尚未明确，有人认为它是一种激素，是花芽形成的关键，有的则认为是多种激素水平的综合影响。源激素的调节是花芽形成的前提。花芽分化需要激素启动与促进，与花芽分化相适应的营养物质积累等也直接或间接与激素有关，如内源激素中的生长素（IAA）、赤霉素（GA）、细胞分裂素、脱落酸（ABA）和乙烯等，还有在树体内进行物质调节、转化的酶类。遗传基因是花芽分化的关键。在花芽分化中起决定作用的脱氧核糖核酸（DNA）和核糖核酸（RNA），影响芽的代谢方式和发育的方向。树木各器官对花芽分化也有影响。枝叶的营养生长与花芽分化的关系在不同的时期不相同，既有抑制分化的时候，也有促进分化的时候。叶片是同化器官，是植物有机物质的合成和加工厂，叶量的多少对树体内有机营养物质的积累起着非常重要的作用，影响花芽分化。只有生长健壮的枝条，才能扩大叶面积，制造的有机营养物才多，形成花芽才能有可靠的物质基础，否则比叶芽复杂的花芽分化就不可能完成。国内外的研究结果一致认为，绝大多数树种的花芽分化都是在新梢生长趋于缓和或停止生长后开始的。这是由于新梢停止生长前后，树体的有机物开始由生长消耗为主转为生产积累占优势，给花芽分化提供有利条件。如果树木的枝叶仍处于旺盛的营养生长之中，有机物质仍处于消耗过程或积累很少，即使在花芽分化的时期，由于树体有机物质的不足，同样无法进行花芽分化。由此可见，枝条在营养生长中消耗营养物质，这种消耗促进枝叶量的增加，也是对花芽分化的投资。只有扩大枝条空间，才能扩大叶面积，促进光合生产和有机物质的积累，促进花芽分化，增加花芽分化的数量；但消耗过量，始终满足不了花芽分化的物质条件，就抑制了花芽分化。因此，在花芽分化期前的新梢生长可采取措施促进枝叶的生长，健壮的枝叶有利于花芽分化。而在花芽分化期中，如果仍然大量地营养生长，则不利于分化，可以通过措施抑制或终止新梢的生长来促进花芽分化。同时，枝叶生长的过程中除了对营养物质消耗外，还通过内源激素对花芽分化产生影响。新梢顶端（茎尖）是生长素（IAA）的主要合成部位。生长素不断地刺激生长点分化幼叶，并通过加强呼吸、促进节间伸长和输导组织的分化；幼叶是赤霉素的主要合成部位之一，赤霉素刺激生长素活化，与生长素共同促进节间生长，加速淀粉分解，为新梢生长提供充足营养，这种作用不断消耗营养物质，影响了营养物质积累，抑制花芽分化。成熟叶片产生脱落酸（ABA）对赤霉素产生拮抗作用，导致生长素、赤霉素的水平降低，并抑制淀粉酶生成，促进淀粉合成、积累，有利于枝梢充实、根系生长和花芽分化。随着老熟叶片量的增加，脱落酸的作用增加，新梢、幼叶停止生长、分化，营养物质进一步积累，方能进行花芽分化。总之，良好的枝叶生长能为花芽分化打下坚实的物质基础，没有这个基础，花芽分化的质与量都会受到影响。根系生长（尤其是吸收根的生长）与花芽分化有明显的正相关。这一现象与根系在生长过程中吸收水分、养分量加大有关，也与其合成蛋白质和细胞分裂素有关。茎尖虽也能合成细胞分裂素，但少于吸收根。当枝叶量处于最大量时，也是光合作用、蒸腾作用最强的时候，根系只有不断生长，才能有利于树体蒸腾、促进光合作用，有利于营养物质积累，有利于花芽分化。细胞分裂素大量合成也是花芽分化的物质基础。花、果既是树体的生殖器官，也是消耗器官，在开花中和幼果生长过程中消耗树体生产、积累的营养物质。幼果具很强的竞争力，在生长过程中，对附近新梢的生长、根系的生长都有抑制作用，抑制营养物质的积累和花芽分化。幼果种胚在生长阶段产生大量的赤霉素、生长素促进果实生长，抑制花芽分化；而到果实采收前一段时间（1～3周），种胚停止发育，生长素与赤霉素水平下降，果实的竞争能力下降，使花芽分化形成高峰期。枝、叶、花、果、根在生长期中的不同状况对花芽分化产生综合影响。枝、叶、花、果均在生长中时，对花芽分化产生抑制；而当新梢停长，叶面积形成后，则起促进作用，但果实仍起抑制作用。此时既要给花芽分化提供物质条件，又要保持果实的生长，必须保持足够的叶量。就不同枝条的叶面积而言，长枝叶面积绝对量大，但从枝条单位长度看，短枝叶成簇状，面积最大。短枝叶量大、积累多，极易形成花芽。先花后叶的树木，在繁盛的花期，消耗大量的贮藏营养，抑制根系、新梢的生长，也间接地影响果实生长和花芽分化。,花芽分化；内因；营养物质；内源激素；遗传基因；枝叶生长；根系生长,园林树木栽培学-1 园林树木的生长发育规律-1.3.4.3 影响树木花芽分化的因素-43-46
M_YLSMZPX_V1_0139,园林树木栽培学,1 园林树木的生长发育规律,1.3.4.3 影响树木花芽分化的因素,45,46,影响花芽分化的外界因素,summary,气候、季节等外界因素发生变化，可以刺激树木内部因素变化，启动有关的开花基因，促使开花基因指导形成有利于花芽分化的基本物质，如特异蛋白质，促使花芽的生理分化和形态分化。光照对树木花芽分化的影响是多方面的，不但可以通过对温度变化和对土壤微生物活动的影响，间接地影响花芽分化；而且也通过影响树木光合作用和蒸腾作用，造成树体内有机物质的形成积累、体内细胞质浓度以及内源激素的平衡发生变化来影响花芽分化。光对树木花芽分化的影响主要是光量、光照时间和光质等方面。经试验，在绿地里种植的许多绿化树种对光周期变化并不敏感，但对光照的质和量要求比较高。温度是树木进行光合作用、蒸腾作用、根系的吸收、内源激素的合成和活化等一系列生理活动过程中关键的影响因素，并以此间接影响花芽分化。一些树种如山毛榉、松属、落叶松属和黄杉属等的花芽分化都与夏天温度的升高呈正相关；夏秋进行花芽分化的花木如杜鹃、山茶、桃、樱花、紫藤等在6～9月较高的气温下完成花芽分化；而冬春进行花芽分化的树木如柑橘类、油橄榄等热带树种，则需要有较低温度条件进行花芽分化，如油橄榄要求冬季低温在7℃以下，否则较难成花。水分是植物体生长、生理活动中不可缺少的因素。但是，无论哪种树木花芽分化期的水分过多，均不利于花芽分化，适度干旱反而有利于树木花芽形成。如在新梢生长季对梅花适当减少灌水，能使新梢停长，花芽密集，甚至枝条下部也能成花。因此控制对植物的水分供给，尤其是在花芽分化临界期前，短期适度控制水分（60%左右的田间持水量），可达到控制营养生长、促进花芽分化的作用，这是园林绿化中经常采用的一种促花手段。对于这种控制水分促进成花的原因有着不同的解释：有人认为在花芽分化时期进行控水，抑制新梢的生长，使其停长或不徒长，有利于树体营养物质的积累，促成花芽分化；有人认为适度缺水，造成生长点细胞液浓度提高而有利于成花；也有人认为，缺水能增加氨基酸，尤其是精氨酸的含量，有利于成花。水多可提高植物体内氮的含量，不利于成花。缺水除以上作用外，也会影响内源激素的平衡，在缺水植物中，体内脱落酸含量较高，有抑制赤霉素和淀粉酶的作用，促进淀粉累积，有利于成花。以上种种解释，可能都只强调了某个侧面，但采取控水措施确能促进成花。矿质养分方面，不同矿质养分对树木的生长发育产生不同影响。施肥，特别施用大量氮素对花原基的发育具有强烈影响。树木缺乏氮素时，限制叶组织的生长，同样不利于成花诱导。氮肥对有些树木雌花、雄花比例有影响，如能促进各种松树和一些被子植物的树种形成雌花，但对松树雄花发育影响小，甚至有负作用。施用不同形态的氮素会产生不同效果，如铵态氮施于苹果树，花芽分化数量多于硝态氮；而对于北美黄杉，硝态氮可促进成花，铵态氮则对成花没影响。虽然氮的效果被广泛肯定，但其在花芽分化中的确切作用没有真正弄清楚，还有待深入研究。磷对树木成花作用因树而异，苹果施磷肥后增加成花，而对樱桃、梨、桃、李、杜鹃等无反应。在成花中，磷与氮一样，产生什么样的作用很难确定。缺铜可使苹果、梨的成花量减少，苹果枝条中钙的含量与成花量呈正相关，钙、镁的缺乏造成柳杉成花不足。总之，大多数营养元素相当缺乏时，不利于成花。栽培技术方面，在树木栽培中，采取综合措施（如挖大穴、用大苗、施大肥）促进根系发展，扩大树冠，加速养分积累，然后采取转化措施（开张角度或进行环剥）可促其早成花。此外，搞好周年管理，加强肥水、防治病虫、合理疏花、疏果来调节养分分配、减少消耗，也可促使树体形成足够的花芽。还可利用矮化砧木和生长延缓剂来促进成花。,外界因素；光照；温度；水分；矿质养分；栽培技术；促花,园林树木栽培学-1 园林树木的生长发育规律-1.3.4.3 影响树木花芽分化的因素-45-46
M_YLSMZPX_V1_0140,园林树木栽培学,1 园林树木的生长发育规律,1.3.4.4 花芽分化的特点,46,46,花芽分化特点的内容,summary,树木的花芽分化虽因树种类别而有很大的差别，但各种树木在分化期都有以下特点。都有一个分化临界期。各种树木从生长点转为花芽形态分化之前，必然都有一个生理分化阶段。在此阶段，生长点细胞原生质对内外因素有高度的敏感性，处于易改变的不稳定时期。因此，生理分化期也称花芽分化临界期，是花芽分化的关键时期。花芽分化具有长期性。大多数树木的花芽分化，以全树而论是分期分批陆续进行的，这与各生长点在树体各部位枝上所处的内外条件和营养生长停止时间有密切关系。同一树种的不同品种间差别也很大，有的从5月中旬开始生理分化，到8月下旬为分化盛期，到12月初仍有10%～20%的芽处于分化初期状态；甚至到翌年2～3月间还有5%左右的芽仍处在分化初期状态。这种现象说明，树木在落叶后，在暖温带可以利用贮藏养分进行花芽分化，因而分化是长期的。花芽分化有相对集中性和相对稳定性。各种树木花芽分化的开始期和盛期（相对集中期）在不同年份有差别，但并不悬殊。以果树为例，苹果在6—9月；桃在7—8月；柑橘在12—2月。花芽分化的相对集中和相对稳定性与稳定的气候条件和物候期有密切关系。多数树木是在新梢（春、夏、秋梢）停长后，为花芽分化高峰。形成花芽所需时间因树种和品种而异。从生理分化到雌蕊形成所需时间，因树种、品种而不同。梅花的形态分化从7月上中旬一8月下旬完成；牡丹6月下旬一8月中旬为分化期。花芽分化早晚因条件而异。树木花芽分化时期不是固定不变的，一般幼树比成年树晚，旺树比弱树晚；同一树上短枝、中长枝及长枝上腋花芽形成依次渐晚；一般停长早的枝分化早，“大年”时新梢停长早，但因结实多，会使花芽分化推迟。,花芽分化特点；分化临界期；长期性；相对集中性；相对稳定性,园林树木栽培学-1 园林树木的生长发育规律-1.3.4.4 花芽分化的特点-46-46
M_YLSMZPX_V1_0141,园林树木栽培学,1 园林树木的生长发育规律,1.3.4.5 调控花芽分化的途径,47,47,调控花芽分化的途径,summary,在了解植物花芽分化规律和条件的基础上，可综合运用各项栽培技术措施，调节植物体各器官间生长发育关系与外界环境条件的影响，来促进或控制植物的花芽分化，如适地适树的繁殖与栽培技术措施、嫁接与砧木的选择、整形修剪、水肥管理及生长调节剂的使用等。在利用栽培措施控制花芽分化时须要注意以下几个关键问题：（1）要了解树种的开花类别和花芽分化时期及分化特点，确定管理技术措施的使用。（2）抓住花芽分化临界期，适时采取措施来促进花芽分化。（3）根据不同类别树木的花芽分化与外界因子的关系，利用满足与控制外界环境条件来达到调控花芽分化的目的。（4）根据树木不同年龄时期、不同树势、不同枝条生长状况与花芽分化关系，采取相应措施来调控花芽的分化。（5）使用生长调节剂来调控花芽分化。,调控花芽分化；栽培措施；嫁接；整形修剪；水肥管理；生长调节剂,园林树木栽培学-1 园林树木的生长发育规律-1.3.4.5 调控花芽分化的途径-47-47
M_YLSMZPX_V1_0142,园林树木栽培学,1 园林树木的生长发育规律,1.3.5 树木开花,47,47,树木开花的概念与意义,definition,一个正常的花芽，当花粉粒和胚囊发育成熟后，花萼与花冠展开的现象称为“开花”。在园林生产实践中，开花的概念有着更广泛的含义，例如裸子植物的孢子叶球（球花）和某些观赏植物的有色苞片或变态叶片的展显，都称为“开花”。树木开花是树木成熟的标志，也是大多数树种成年树体年年出现的重要物候现象。许多树木的花有很高的观赏价值，在每年一定季节中发挥着很好的观赏效果。树木的花开得好坏，直接关系到园林种植设计美化的效果，了解它们的开花规律，对提高观赏效果及花期的养护技术都有很重要的意义。,树木开花；花芽；物候现象；观赏价值；花期养护,园林树木栽培学-1 园林树木的生长发育规律-1.3.5 树木开花-47-47
M_YLSMZPX_V1_0143,园林树木栽培学,1 园林树木的生长发育规律,1.3.5.1 开花与温度的关系,47,47,开花与温度关系的内容,summary,开花期出现时间的早晚，因树种、品种和环境条件而异，特别与气温有密切关系。各种树木开花的适宜温度不同。如桃开花期的日平均温为10.3℃，樱桃为11.4～11.8℃，枇杷为13.3℃，柑橘17℃左右。但是开花与日平均温度的关系只是影响树木开花早晚的一个方面，越来越多的研究证明，从花芽膨大到始花期间的生物学有效积温是开花的重要指标。在河北昌黎地区，葡萄的生物学零度为10℃，玫瑰香品种从萌芽到始花的有效积温为297.1℃，龙眼品种为334.9℃。天气越暖，达到相应的有效积温日数越短，越能提前开花。由于花期迟早与温度有密切关系，因此任何引起温度变化的地理因素或小气候条件都会导致花期的提前或推后。,开花；温度；日平均温度；有效积温；花期,园林树木栽培学-1 园林树木的生长发育规律-1.3.5.1 开花与温度的关系-47-47
M_YLSMZPX_V1_0144,园林树木栽培学,1 园林树木的生长发育规律,1.3.5.2 树木的开花习性,47,49,树木开花习性的内容,summary,树木的开花习性是树木在长期生长发育过程中形成的一种比较稳定的习性。从内在因素方面，开花习性在很大程度上为花序结构决定，但花芽分化程度上的差异也对开花习性产生影响。在园林绿化中，利用开花习性可提高观花树木的景观效果。开花的顺序性包括：不同树种的开花时期。供观花的园林树木种类很多，由于受其遗传性和环境的影响，在一个地区内一般都有比较稳定的开花时期。除特殊小气候环境外，同一地区各种树木每年开花期间相互之间有一定的顺序性。如在南京地区的树木，一般每年按下列顺序开放：梅花、柳树、杨树、玉兰、樱花、桃树、紫荆、紫藤、刺槐、合欢、悬铃木、木槿、槐树等。同一树种不同品种开花时间早晚不同。在同一地区、同一树种不同品种间开花有一定的顺序性。例如：南京地区的梅花不同品种间的开花顺序可相差1个月左右的时间。凡品种较多的花木，按花期都可分为早花、中花、晚花三类。雌雄同株及雌雄异株树木花的开放。雌、雄花既有同时开的，也有雌花先开，或雄花先开的。凡长期实生繁殖的树木，如核桃，常有这几种类型混杂的现象。同株树木不同部位枝条花序的开放。同一树体上不同部位枝条开花早晚不同，一般短花枝先开放，长花枝和腋花芽后开；向阳面比背阴面的外围枝先开。同一花序开花早晚也不同。具伞形总状花序的苹果，其顶花先开；而具伞房花序的梨，则基部边花先开；柔荑花序的基部先开。开花的类别包括：先花后叶类。此类树木在春季萌动前已完成花器官分化，花芽萌动不久即开花，先开花后长叶，如迎春、连翘、紫荆、日本樱花等。花、叶同放类。此类树木花器官也是在花芽萌动前完成分化，开花和展叶几乎同时进行。如先花后叶类中的榆叶梅、桃与紫藤等树种中的某些开花较晚的品种与类型，此外多数能在短枝上形成混合芽的树种也属此类，如苹果、海棠、核桃等。混合芽虽先抽枝展叶而后开花，但多数短枝抽生时间短，很快见花。此类开花较前类稍晚。先叶后花类。此类树木中如葡萄、柿子、枣等，是由上一年形成的混合芽抽生相当长的新梢，于新梢上开花，加上萌芽要求的气温高，故萌芽晚，开花也晚。多数此类树木的花器官是在当年生长的新梢上形成并完成分化，一般于夏秋开花，在树木中属开花最迟的一类。如木槿、紫薇、凌霄、槐、桂花、珍珠梅、荆条等，有些还能延迟到初冬，如枇杷、油茶、茶树等。花期延续时间因树种与类别不同而不同。由于园林树木种类繁多，几乎包括各种花器官分化类型，加上同种花木品种多样，在同一地区树木花期延续时间差别很大。如在南京，开花短的6～7天（如丁香、金桂等）；长的可达100～240天（如茉莉可开110天，六月雪可开117天，月季可达240天左右）。不同类别树木的开花还有季节特点，春季和初夏开花的树木多在前一年的夏季就开始进行花芽分化，于秋冬季或早春完成，到春天一旦温度适合就陆续开花，一般花期相对短而整齐；夏秋开花者多在多年生枝上分化花芽，分化有早有晚，开花也就不一致，加上个体间差异大，因而花期较长。同种树木因树体营养、环境而异。青壮年树比衰老树的开花期长而整齐。树体营养状况好，开花延续时间长。在不同小气候条件下，开花期长短不同，树荫下、大树或楼宇北面花期长。开花期因天气状况而异，花期遇冷凉潮湿天气可以延长，而遇到干旱高温天气则缩短。开花期也因环境而异，高山地区随着地势增高花期延长，这与随海拔增高、气温下降、湿度增大有关。每年开花次数方面，多数树种每年只开一次花，但也有些树种或栽培品种一年内有多次开花的习性，如茉莉、月季、四季桂、佛手、柠檬、葡萄等。紫玉兰中也有多次开花的变异类型。再度开花方面，绝大多数原产温带和亚热带地区的树种一年只开一次花，但有时能发生再次开花现象，常见的有桃、杏、连翘等，偶见玉兰、紫藤等。树木再次开花有两种情况：一种是花芽发育不完全或因树体营养不足，部分花芽延迟到春末夏初才开，这种现象时常发生在梨或苹果某些品种的老树上；另一种是秋季发生再次开花现象，这是典型的再度开花。为与一年内次开花习性相区别，用“再度开花”这个术语是比较确切的。这种一年再度开花现象，既可能由“不良条件”引起，也可以由于“条件的改善”而引起，还可以由这两种条件的交替变化引起。树木再度开花对一般园林树木影响不大，有时候还可以加以利用。此类现象多用在国庆花坛摆放上，人为措施对所需花木如碧桃、连翘、榆叶梅、丁香等在8月底9月初摘去全树叶片，并追施肥水，到国庆节时即可成花。但由于花芽分化的不一致，再度开花不及春季开花繁茂。绿地里种植的花木不宜出现这种现象，一是树木的物候变化是反映景观动态的主要因素，再度开花不能反映植物真正的景观效果；二是再度开花提前萌发了来年的花芽，造成树体营养大量消耗，并不利于越冬，因而会大大影响第二年树木开花的数量和效果。因此，树木养护时要做好预防病虫害、排涝、防旱等措施，以预防观花树木再度开花现象的发生。,开花习性；开花顺序；开花类别；花期延续；多次开花；再度开花,园林树木栽培学-1 园林树木的生长发育规律-1.3.5.2 树木的开花习性-47-49
M_YLSMZPX_V1_0145,园林树木栽培学,1 园林树木的生长发育规律,1.3.6 果实的生长发育,49,49,果实生长发育的意义,summary,树木果实是园林树木的一个重要器官，通常利用果实的奇（奇特、奇趣）、丰（丰收景观）、巨（巨形）、色（艳丽）以提高树木的观赏价值。在树木养护中，需要掌握果实的生长发育规律，通过一定的栽植养护措施，才能达到所需的景观效果。,果实；生长发育；观赏价值；栽植养护；景观效果,园林树木栽培学-1 园林树木的生长发育规律-1.3.6 果实的生长发育-49-49
M_YLSMZPX_V1_0146,园林树木栽培学,1 园林树木的生长发育规律,1.3.6.1 授粉和受精,49,50,授粉和受精影响因素的内容,summary,树木开花后，花药开裂，成熟的花粉通过媒介到达雌蕊柱头上的过程称为授粉，花粉萌发形成花粉管伸入胚囊，精子与卵子结合过程称为受精。影响树木授粉、受精主要有以下几个因素。授粉媒介。木本植物里有很多是风媒花，靠风将花粉从雄花传送到雌花柱头上。如松柏类、杨柳科、壳斗科、桦木、悬铃木、核桃、榆树等。有的是虫媒花，如大多数花木和果树。树木授粉的媒介并非绝对风媒或虫媒，有些虫媒花树木也可以借风力传播，有些风媒花树开花时，昆虫的光顾也可起到授粉作用。授粉选择。树木在自然生存中，针对自身繁殖特点，对授粉有不同的适应性。同朵花、同品种或同一植株（同一无性系树木）雄蕊上的花粉落到雌蕊柱头上，称为“自花授粉”，通过“自花授粉”并结果实称为“自花结实”，自花授粉结实后无种子产生称为“自花不育”。大多数蝶形花科植物，桃、杏的有些品种，部分李、樱桃和葡萄的品种是自花授粉树种。不同品种、不同植物间的传粉称为“异花授粉”。异花授粉的有雌雄异株授粉的杨、柳、银杏等；雌雄异熟的核桃、柑橘、油梨、荔枝等，雄蕊、雌蕊成熟的早晚不同，有利异花授粉；雌蕊、雄蕊不等长，影响自花授粉和结实，多为异花授粉。树体营养状况、环境条件对授粉受精也有影响。树体营养是影响授粉受精的主要内因，氮素不足会导致花粉管生长缓慢；硼对花粉萌发和受精有促进作用，并有利于花粉管伸长；钙有利于花粉管的生长；磷能提高坐果率。因此，在花期中喷施磷、氮、硼肥有利于授粉受精。环境状况变化影响树木授粉受精的质量。温度是影响授粉的重要因素，不同树种授粉最适宜的温度不同。温度不足，花粉管伸长慢，甚至花粉管未到珠心时胚囊已失去功能，不利于受精；过低温度能使花粉、胚囊冻死。如低温期过长，会造成开花慢而叶生长加快，因而消耗过多养分不利于胚囊的发育与受精；而且低温也不利于昆虫授粉，一般蜜蜂活动需要15℃以上的温度。阴雨潮湿不利于传粉，花粉不易散发，并极易失去活力；雨水还会冲掉柱头上的粘液；微风有利风媒花传粉，大风使柱头干燥蒙尘，花粉难以发芽，而且大风影响昆虫的授粉活动。,授粉；受精；授粉媒介；自花授粉；异花授粉；树体营养；环境条件,园林树木栽培学-1 园林树木的生长发育规律-1.3.6.1 授粉和受精-49-50
M_YLSMZPX_V1_0147,园林树木栽培学,1 园林树木的生长发育规律,1.3.6.2 坐果与落果,50,50,坐果与落果的内容,summary,经过授粉受精后，花的子房膨大发育成果实，在生产上称为坐果。但授粉受精后，并不是所有树木都能坐果结实。事实上，坐果数比开花数要少得多，能最终成熟的果实则更少。其原因是开花后，一部分未能授粉、受精的花脱落了，另一部分虽已经授粉、受精，但因营养不良或其他原因产生脱落，这种现象称为“落花落果”。树木落花落果的原因很多：一是花器官在结构上有缺陷，如雌蕊发育不全、胚珠退化等；二是树体营养状况、果实激素含量不理想；三是土壤干旱、温度过高过低、光照不足等环境因素的影响；四是病虫害对花果的伤害等，从而影响果实成熟期的观赏效果。此外，果实间的挤压，大风、暴雨、冰雹也是造成落果的重要因素。,坐果；落果；落花落果；授粉受精；树体营养；环境因素,园林树木栽培学-1 园林树木的生长发育规律-1.3.6.2 坐果与落果-50-50
M_YLSMZPX_V1_0148,园林树木栽培学,1 园林树木的生长发育规律,1.3.6.3 防止落花落果的措施,50,51,防止落花落果措施的内容,control_method,对于观果树木来说，果量不足，就达不到所需的景观效果，故在栽植养护中需要有针对性地采取措施，促进坐果率的提高。加强土、肥、水管理及树体本身的管理与养护。加强土、肥、水管理，促进树木的光合生产，提高树体营养物质的积累，提高花芽质量，有利于受精坐果。如果树体营养不良，进行分期追肥，合理浇水，可以明显减少落果。加强树体本身的养护管理，通过合理修剪，调整树木营养生长与生殖生长的关系，使叶、果保持一定比例，调节树冠通风透光条件；新梢生长量过大时，及时通过处理副梢、摘心控制营养生长，减少营养消耗，提高坐果率。有些树木出现落花落果的原因是由于营养生长过旺，新梢营养生长消耗大，造成坐果时营养不足而落果，可以利用环剥、刻伤的方法调节树体营养状况。一般在花前或花期中进行操作。如枣和柿树通过环剥和刻伤，分别提高坐果率50%～70%和100%左右。创造授粉、坐果的条件。由于授粉受精不良是落花、落果的主要原因之一，因此应创造良好的授粉条件，提高坐果率。异花授粉的园林树木，可适当布置授粉树，在适当的地段还可放养蜜蜂帮助授粉；在天气干旱的花期里，可以通过喷水提高坐果率。,防止落花落果；土肥水管理；合理修剪；环剥；授粉树；坐果率,园林树木栽培学-1 园林树木的生长发育规律-1.3.6.3 防止落花落果的措施-50-51
M_YLSMZPX_V1_0149,园林树木栽培学,1 园林树木的生长发育规律,1.4 园林树木生长发育的整体性,51,51,园林树木生长发育整体性的内容,summary,树木作为结构与功能均较复杂和完善的有机体，是在与外界环境进行不断斗争中生存和发展的。树木自身各部分之间以及生长发育的各阶段或过程之间，既存在相互联系、相互依赖、相互调节的关系，也存在相互制约、相互对立的关系。这种相互对立与统一的关系，就构成了树木生长发育的整体性。研究树木的整体性，有助于更全面、综合地认识树木生长发育的规律，以指导生产实践。园林树木生长发育的整体性，主要表现在植物的一部分器官会对另一部分器官的生长发育起到调节效果，这种关系被称为相关效应或相关性。相关性的出现，主要是由于树木体内营养物质的供求关系和激素等调节物质的作用。相关性一般表现在相互抑制或相互促进两个方面。最普遍的相关性现象，包括地上部分与地下部分、营养生长与生殖生长、各器官之间的相关性等。,整体性；相关效应；相关性；营养物质；调节物质；生长发育,园林树木栽培学-1 园林树木的生长发育规律-1.4 园林树木生长发育的整体性-51-51
M_YLSMZPX_V1_0150,园林树木栽培学,1 园林树木的生长发育规律,1.4.1 地上部分与地下部分的相关性,51,51,地上部分与地下部分相关性的内容,summary,在正常情况下，树木地上部分与地下部分之间为一种相互促进、相互协调的关系。以水分、营养物质和激素的双向供求为纽带，将两部分有机地联系起来。因此，地上部分与地下部分之间，必须保持良好的协调和平衡关系，才能确保整个植株的健康发育。人们常说的“根深叶茂”“根靠叶养，叶靠根长”等俗语就非常精炼地概括了树木地上部分与地下部分之间密切相关的关系。树木的地上部分与地下部分表现出很好的协调性，如许多树木根系的旺盛生长时间与枝、叶的旺盛生长期相互错开，根在早春季节，比地上部分先萌动生长，有的树木的根还在夜间生长，这样就缓和了在水分、养分方面的供求矛盾。在生长量上，树冠与根系也常保持一定的比例，不少树木的根系分布范围与树冠基本一致，但垂直伸长多少小于树高；有些树种幼苗的苗高，常与主根长度呈线性相关。总之，问题的关键是，保持或恢复地上部分与地下部分之间养分与水分的正常平衡，树木才能正常生活和生长发育。所以，在移栽树木时，若对根系损伤太大，树木吸收能力显著下降，则必须对地上部分进行重修剪，反之可轻剪或不剪，以保持原有树形和尽快发挥观赏效果。,地上部分；地下部分；根深叶茂；协调平衡；移栽修剪,园林树木栽培学-1 园林树木的生长发育规律-1.4.1 地上部分与地下部分的相关性-51-51
